gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation,gene_id_clean
ENSMUSG00000140105.1,ENSMUSG00000140105,1257.740381885824,4.409890900678183,0.10875155305728841,40.55014182974591,0,0,UP,ENSMUSG00000140105
ENSMUSG00000020330.17,NA,662.7430237092148,-4.27917339351759,0.11305875999079595,-37.849109559188115,0,0,DOWN,ENSMUSG00000020330
ENSMUSG00000020400.18,NA,10684.151860283166,2.819692419277303,0.07195361937390168,39.18763842337074,0,0,UP,ENSMUSG00000020400
ENSMUSG00000018500.3,Adora2b,1889.7173201805888,6.489065371719763,0.1251116840568321,51.86618196884073,0,0,UP,ENSMUSG00000018500
ENSMUSG00000020826.10,NA,24104.52636928401,9.862262047991385,0.20146309186766695,48.953195131490936,0,0,UP,ENSMUSG00000020826
ENSMUSG00000017428.17,NA,5441.3637222567495,1.5595239655297775,0.03965094499285922,39.331318983964536,0,0,UP,ENSMUSG00000017428
ENSMUSG00000035385.6,Ccl2,96145.08761508424,5.839925977938016,0.11276583279573717,51.78808006957565,0,0,UP,ENSMUSG00000035385
ENSMUSG00000035373.3,Ccl7,54955.66879484255,6.132516171935871,0.14789374310290765,41.46569045634834,0,0,UP,ENSMUSG00000035373
ENSMUSG00000035352.4,Ccl12,7408.967840685374,5.257205091819842,0.12973817940693702,40.52164995571645,0,0,UP,ENSMUSG00000035352
ENSMUSG00000035042.3,Ccl5,125020.38046495095,10.1744143030007,0.12478648520594736,81.53458514524925,0,0,UP,ENSMUSG00000035042
ENSMUSG00000018930.4,Ccl4,31890.517379099514,3.7005216147743196,0.08609707407034044,42.98080573273641,0,0,UP,ENSMUSG00000018930
ENSMUSG00000020914.18,NA,2849.6320740446404,-3.890519973995153,0.08778480515158425,-44.318831343045254,0,0,DOWN,ENSMUSG00000020914
ENSMUSG00000053113.4,Socs3,19671.81607288934,8.292444479172149,0.10048071387608644,82.52772257767249,0,0,UP,ENSMUSG00000053113
ENSMUSG00000005043.14,NA,876.8585478431717,-4.170292917252958,0.10152795422630541,-41.07531712849637,0,0,DOWN,ENSMUSG00000005043
ENSMUSG00000020592.16,NA,1544.075153849481,2.7130632548358062,0.07119192984825427,38.109140468852374,0,0,UP,ENSMUSG00000020592
ENSMUSG00000021024.15,NA,19683.664942478426,3.1441090441985233,0.08377909306529475,37.528563859578966,0,0,UP,ENSMUSG00000021024
ENSMUSG00000021025.9,Nfkbia,20987.54180697559,3.9522571460985256,0.07031561210449544,56.20739161347425,0,0,UP,ENSMUSG00000021025
ENSMUSG00000021250.14,NA,1905.1093048883138,3.8486933822781006,0.089106809462974,43.1919109827103,0,0,UP,ENSMUSG00000021250
ENSMUSG00000034271.17,NA,1936.0764506264477,2.845196042218814,0.06801398289895036,41.83251621134987,0,0,UP,ENSMUSG00000034271
ENSMUSG00000034266.7,Batf,2155.8468632172394,4.233996577432821,0.08455579947367417,50.07340246071524,0,0,UP,ENSMUSG00000034266
ENSMUSG00000021003.11,NA,1748.744414143615,-2.531117700506797,0.06681190994423161,-37.88422906364359,0,0,DOWN,ENSMUSG00000021003
ENSMUSG00000076617.10,NA,1264.2458998286304,-3.8750830101106093,0.08798186739875213,-44.0441095953093,0,0,DOWN,ENSMUSG00000076617
ENSMUSG00000021175.16,NA,398.3364185091506,-4.188759247038835,0.11147567696947513,-37.57554437804242,0,0,DOWN,ENSMUSG00000021175
ENSMUSG00000135102.1,ENSMUSG00000135102,20704.452413371386,8.30277073862127,0.14650721957701018,56.67141020485338,0,0,UP,ENSMUSG00000135102
ENSMUSG00000021591.9,Glrx,35839.38024687381,3.393763051846593,0.05947243828498897,57.06446800758108,0,0,UP,ENSMUSG00000021591
ENSMUSG00000021759.15,NA,708.2894923433778,4.6840185303713415,0.12064436326959176,38.82500933677638,0,0,UP,ENSMUSG00000021759
ENSMUSG00000115338.4,Pnp,35725.94960742031,3.1569879113382204,0.08058856181441852,39.174143827113035,0,0,UP,ENSMUSG00000115338
ENSMUSG00000068417.9,Pnp2,16525.14561889219,3.1649590749149152,0.06247233666077202,50.66176877776807,0,0,UP,ENSMUSG00000068417
ENSMUSG00000000957.12,NA,7767.831594986388,9.462924888184824,0.16489398733797464,57.3879317308833,0,0,UP,ENSMUSG00000000957
ENSMUSG00000044703.6,Phf11a,4978.690304881238,4.122153343395031,0.09679069133854705,42.5883242116422,0,0,UP,ENSMUSG00000044703
ENSMUSG00000091649.4,Phf11b,12928.183269393501,3.8369647756548804,0.08424025907877969,45.54787482392039,0,0,UP,ENSMUSG00000091649
ENSMUSG00000068245.15,NA,7091.143581749316,3.880697046791243,0.09689123697942867,40.052095192211944,0,0,UP,ENSMUSG00000068245
ENSMUSG00000022106.15,NA,3392.620447621937,-3.631150756706996,0.06922819830418868,-52.45190320787666,0,0,DOWN,ENSMUSG00000022106
ENSMUSG00000022126.7,Acod1,138960.90356345405,8.526826665507963,0.09017810191778473,94.55540185667093,0,0,UP,ENSMUSG00000022126
ENSMUSG00000022265.8,Ank,652.498243796973,-3.6872264617464854,0.09022244179076348,-40.86817413230291,0,0,DOWN,ENSMUSG00000022265
ENSMUSG00000023015.15,NA,1348.1112304645949,-3.481821976167724,0.07530840311502544,-46.234176162912625,0,0,DOWN,ENSMUSG00000023015
ENSMUSG00000023030.17,NA,5678.546601459004,2.6013953432668053,0.05982365179918733,43.48439563667933,0,0,UP,ENSMUSG00000023030
ENSMUSG00000000530.17,NA,4808.603277120076,2.1664762229008616,0.05625134281509825,38.514213429930145,0,0,UP,ENSMUSG00000000530
ENSMUSG00000063234.6,Gpr84,11742.581230073361,6.281767758260373,0.15261708383098327,41.16031836394643,0,0,UP,ENSMUSG00000063234
ENSMUSG00000022885.17,NA,1311.4680418558671,-7.847275955910599,0.16025769498505193,-48.966609413935196,0,0,DOWN,ENSMUSG00000022885
ENSMUSG00000006818.6,Sod2,36112.112928245384,5.245600235925807,0.08009020712224446,65.49615020871735,0,0,UP,ENSMUSG00000006818
ENSMUSG00000045551.8,Fpr1,5414.089581673808,7.446000352811109,0.16414879455723086,45.36128561221352,0,0,UP,ENSMUSG00000045551
ENSMUSG00000052270.8,Fpr2,4586.922921037482,6.940033181203962,0.1044351993761677,66.45300839812147,0,0,UP,ENSMUSG00000052270
ENSMUSG00000024190.8,Dusp1,5659.963924419032,4.196317668064762,0.08945311730237336,46.91080416884953,0,0,UP,ENSMUSG00000024190
ENSMUSG00000090877.4,Hspa1b,6383.382138810836,7.158491596353063,0.15816501155000073,45.2596407144702,0,0,UP,ENSMUSG00000090877
ENSMUSG00000091971.4,Hspa1a,8074.88448061835,7.124352778298974,0.15652198233843095,45.51662758074925,0,0,UP,ENSMUSG00000091971
ENSMUSG00000024401.15,NA,14965.993964820638,6.54297812559527,0.09451380933969342,69.22774747210812,0,0,UP,ENSMUSG00000024401
ENSMUSG00000023947.9,Nfkbie,2642.1619156506063,3.0049183218902624,0.06991352762045887,42.980499256211615,0,0,UP,ENSMUSG00000023947
ENSMUSG00000024404.8,Riok3,11740.822452507911,1.9307220848683273,0.03971167832767214,48.618496275513735,0,0,UP,ENSMUSG00000024404
ENSMUSG00000117439.2,Gm50083,1699.5613307588123,6.411036022956347,0.16776048111246192,38.21541271486083,0,0,UP,ENSMUSG00000117439
ENSMUSG00000003779.17,NA,619.19020038421,-4.858399382000938,0.09784847897000289,-49.652272913617416,0,0,DOWN,ENSMUSG00000003779
ENSMUSG00000052102.16,NA,3233.3683432223575,-2.9308966055331376,0.06048394335038851,-48.457432554524594,0,0,DOWN,ENSMUSG00000052102
ENSMUSG00000032688.10,NA,4161.700971609932,3.976128906740589,0.09762821526835243,40.7272518073933,0,0,UP,ENSMUSG00000032688
ENSMUSG00000053846.6,Lipg,4277.44341675685,9.159741606026964,0.2262175130762245,40.49085979890765,0,0,UP,ENSMUSG00000053846
ENSMUSG00000025429.10,NA,2224.5487794870714,3.3793296807215865,0.08513112778672062,39.695582198650484,0,0,UP,ENSMUSG00000025429
ENSMUSG00000045664.6,Cdc42ep2,1609.6439046454364,5.706786892092119,0.1369904367960438,41.65828670645517,0,0,UP,ENSMUSG00000045664
ENSMUSG00000024772.10,NA,28106.74212711532,3.622392033778994,0.06415549824010451,56.46269038737798,0,0,UP,ENSMUSG00000024772
ENSMUSG00000010663.6,Fads1,2933.6361583941343,-2.5333894308912024,0.06487818276915784,-39.048403064944345,0,0,DOWN,ENSMUSG00000010663
ENSMUSG00000024737.3,Slc15a3,36285.47202215009,3.8344540721740272,0.07952503737278367,48.21694146711983,0,0,UP,ENSMUSG00000024737
ENSMUSG00000024732.8,Ccdc86,3909.093755114039,3.0431071116580157,0.0673398781766829,45.19026755102925,0,0,UP,ENSMUSG00000024732
ENSMUSG00000075010.8,AW112010,17972.95531847673,6.057872837546689,0.11524074201183943,52.56711065713482,0,0,UP,ENSMUSG00000075010
ENSMUSG00000024675.20,NA,10573.775691026485,5.6684234848284225,0.12994779167950224,43.62077578670043,0,0,UP,ENSMUSG00000024675
ENSMUSG00000024679.11,NA,42648.91633904041,2.2982958423217306,0.05350808086285568,42.95231309477154,0,0,UP,ENSMUSG00000024679
ENSMUSG00000012443.5,Kif11,612.8220088739298,-5.005993141557688,0.12981481751720159,-38.56257118640829,0,0,DOWN,ENSMUSG00000012443
ENSMUSG00000025154.16,NA,1067.0120803533375,-5.175489709864656,0.10571313741677922,-48.9578668870647,0,0,DOWN,ENSMUSG00000025154
ENSMUSG00000056069.11,NA,1961.3373731316995,-2.721122255516699,0.07257418846148019,-37.494353201909725,1.1384535161013892e-307,1.1321953505742821e-305,DOWN,ENSMUSG00000056069
ENSMUSG00000026536.10,NA,37628.47482899126,3.7034615276156004,0.09894827197427748,37.42825876310755,1.3563964487388366e-306,1.3410975585612008e-304,UP,ENSMUSG00000026536
ENSMUSG00000035356.18,NA,3313.4424997376827,3.2392628158681758,0.08658202727945145,37.41264691589118,2.4337919462096717e-306,2.392431551285646e-304,UP,ENSMUSG00000035356
ENSMUSG00000034906.16,NA,517.4141251886055,-3.8850072605109864,0.10388740594092788,-37.396325621221756,4.483373962033762e-306,4.381853884962423e-304,DOWN,ENSMUSG00000034906
ENSMUSG00000023106.16,NA,3735.3694530450393,2.6791698403984565,0.0716562983711725,37.38917445219711,5.858940162149153e-306,5.6935506512861995e-304,UP,ENSMUSG00000023106
ENSMUSG00000020696.19,NA,1406.5552430407226,2.5815259318952486,0.06906004718358938,37.3808886204858,7.988125498769826e-306,7.718526263186344e-304,UP,ENSMUSG00000020696
ENSMUSG00000022965.9,Ifngr2,9695.523669219298,1.7364044244743404,0.046465714028308736,37.36958445137537,1.2191684731506372e-305,1.1713660482711716e-303,UP,ENSMUSG00000022965
ENSMUSG00000078763.3,Slfn1,1970.7414565909298,4.792889839143123,0.12837087184307083,37.33627239832314,4.234911055392977e-305,4.046005472360279e-303,UP,ENSMUSG00000078763
ENSMUSG00000011179.9,Odc1,5726.908707465268,2.5811451178081035,0.0691515139652844,37.32593792673716,6.230371787886618e-305,5.919201263955298e-303,UP,ENSMUSG00000011179
ENSMUSG00000047747.11,NA,1162.9271281242338,-4.820169569395168,0.12918079145385622,-37.31336149242396,9.965415426081914e-305,9.415103040886056e-303,DOWN,ENSMUSG00000047747
ENSMUSG00000031431.14,NA,2145.789578574808,-2.9563131910510614,0.07935118697690811,-37.256067661739884,8.450740977612211e-304,7.939961384821728e-302,DOWN,ENSMUSG00000031431
ENSMUSG00000031504.7,Rab20,3420.8720269420255,2.9999203214775436,0.08055088718450723,37.2425484849847,1.398795389877319e-303,1.3070282637502025e-301,UP,ENSMUSG00000031504
ENSMUSG00000071715.13,NA,8206.631574299887,2.031687133494003,0.05456051996191152,37.237312527672316,1.7001874598087028e-303,1.5799665541806994e-301,UP,ENSMUSG00000071715
ENSMUSG00000027227.8,Sord,3729.722968211996,-2.035114149626653,0.054754348755405344,-37.16808246076978,2.2379423913730721e-302,2.0683939297657862e-300,DOWN,ENSMUSG00000027227
ENSMUSG00000036067.13,NA,12703.233447527611,2.9323955164917375,0.0791502795122566,37.04845433979357,1.901795044638618e-300,1.748212244817532e-298,UP,ENSMUSG00000036067
ENSMUSG00000042677.8,Zc3h12a,2822.170333637099,3.4728005179336408,0.09383707306462448,37.00883248502395,8.256577947594573e-300,7.5489980955265225e-298,UP,ENSMUSG00000042677
ENSMUSG00000021871.20,NA,1461.5645976449534,3.20503843272275,0.08699458714694643,36.841814391382506,3.954952484232324e-297,3.596680318013631e-295,UP,ENSMUSG00000021871
ENSMUSG00000000386.19,NA,10754.40140575129,5.285110249338426,0.14364543669023686,36.79274727491318,2.411459248443884e-296,2.181344466970037e-294,UP,ENSMUSG00000000386
ENSMUSG00000030474.10,NA,2623.25677537049,4.212255755670141,0.11454179530109367,36.774836160001435,4.662524288703748e-296,4.195285082206134e-294,UP,ENSMUSG00000030474
